320.6848,191.897099702642
481.0272,229.904880997288
641.3696,239.747953286548
801.712,246.711400930154
962.0544,249.469750237679
1122.3968,250.147671354059
1282.7392,249.151637954986
1443.0816,247.054220478881
1603.424,244.367851636561
1763.7664,241.338433760693
1924.1088,238.11601599893
2084.4512,234.80383967779
2405.136,228.17287941635
2565.4784,224.944141149317
2725.8208,221.766391952151
2886.1632,218.725045742912
3206.848,212.817565508449
3367.1904,210.029278071478
3687.8752,204.737614149247
3848.2176,202.214113943803
4168.9024,197.424592304265
4489.5872,192.968098942751
4810.272,188.788362629586
5291.2992,182.980148339643
5611.984,179.431657371258
6093.0112,174.433840957736
6574.0384,169.904326522353
7055.0656,165.675778536749
7536.0928,161.766694758373
8177.4624,156.979725846359
8658.4896,153.757156490585
9460.2016,148.790987237675
10101.5712,145.157153198312
10903.2832,141.165057917659
11704.9952,137.705511454717
12506.7072,134.836837444897
13468.7616,132.098907579707
14430.816,129.884000347381
15553.2128,128.163622992052
16835.952,127.125919181424
17958.3488,126.543936573756
19401.4304,125.815340632075
20844.512,125.288470106567
22447.936,124.799936841712
24051.36,124.280996522593
25815.1264,123.738628841053
27739.2352,125.419636594827
29823.6864,126.054782471631
32068.48,126.47044630539
34473.616,137.718380326157
37199.4368,144.108577731058
39925.2576,148.891226026378
42971.7632,163.561813730074
46178.6112,180.563905507894
49545.8016,183.730971812413
53233.6768,202.905755480868
57242.2368,196.33124388329
61571.4816,241.209163848138
66061.0688,225.613760644854
71031.6832,263.122290495343
76322.9824,260.096984816381
82095.3088,256.11801258643
88188.32,290.904506289486
94762.3584,275.744523674455
101977.7664,259.691474423157
109513.8592,294.235096970154
117691.3216,294.376834705585
126510.1536,265.556667615362
135970.3552,244.537472232199
146071.9264,285.795862650388
157135.552,280.593472783876
168840.5472,287.022559780168
181347.2544,280.606488786477
194976.3584,246.334629505607
209567.5168,252.70722107165
225281.072,281.524095970729
241956.6816,279.415748111887
260075.3728,278.266541116801
279476.8032,283.360611427678
300481.6576,275.51863245213
322929.5936,283.043808251578
346980.9536,293.881582566671
372956.4224,290.049275375876
400695.6576,291.868017429391
