7.24294655266844,0.00278843208932468
10.8644198290027,0.012327188141922
14.4858931053369,0.054527532345078
18.1073663816711,0.0743549000905661
21.7288396580053,0.168441683010068
25.3503129343395,0.183722286233922
28.9717862106737,0.214340509623139
32.593259487008,0.342554329242948
36.2147327633422,0.360028663710326
39.8362060396764,0.381368791005767
43.4576793160106,0.353658903090801
47.0791525923448,0.37680027543576
50.7006258686791,0.446126838924515
54.3220991450133,0.602586374065451
61.5650456976817,0.65373657898668
65.1865189740159,0.662785921395672
72.4294655266844,0.666746168534751
79.6724120793528,0.810206221629076
86.9153586320212,0.725450579991578
94.1583051846897,0.833732168067688
101.401251737358,0.857711567852691
112.265671566361,0.881504484606708
119.508618119029,0.949481850976738
130.373037948032,0.95439034072892
141.237457777035,1.10030344665837
155.723350882371,1.24681202032272
170.209243987708,1.33935422742773
184.695137093045,1.47527190577753
199.181030198382,1.54622396155586
217.288396580053,1.60022929494368
235.395762961724,1.78567790650164
257.12460261973,1.85230450662235
278.853442277735,2.02533968738311
304.203755212074,2.12289619061728
329.554068146414,2.18187925570964
358.525854357088,2.34375866042064
391.119113844096,2.37116382875212
423.712373331103,2.57731905850377
459.927106094446,2.74370981398145
499.763312134122,3.11969419833209
543.220991450133,3.37407603795936
590.300144042478,3.55254779579866
644.622243187491,3.58145902382585
698.944342332504,3.59854927871156
760.509388030186,4.06311160572464
825.695907004202,4.24374534643621
898.125372530886,4.29028924885302
974.176311333905,5.11668646537194
1061.09166996593,5.23015579931555
1151.62850187428,6.36751892143177
1253.02975361164,6.18835934708306
1361.67395190167,5.74789793879169
1477.56109674436,6.654208143886
1607.93413469239,8.93072899164178
1745.55011919309,10.0002026329054
1897.65199679913,10.3269171052869
2064.2397675105,9.99314868075117
2241.69195805088,11.6020573735181
2437.25151497293,11.7689723523402
2647.29696500031,14.4046334008387
2875.44978140937,14.6721492044775
3125.33143747643,14.3407800464932
3396.9419332015,14.3362617341035
3693.9027418609,14.4556235587831
4012.59239017831,15.0161853167366
4360.2538247064,17.9238280760595
4736.88704544516,22.4888667370154
5149.73499894726,33.9744678574893
5595.17621193637,45.1310036756983
6080.45363096515,52.9085908054559
6609.18872930995,56.1536950353049
7181.38150697075,56.3357048470383
7804.27491050024,55.5757665056682
8481.49041317474,57.3023643763358
9216.64948827058,57.2167971985334
10013.3736090641,67.6177347952273
10882.5271953843,173.321716934874
11827.7317205076,293.223544452543
12852.6086577101,300.091932151336
13968.0224268211,313.240228167216
15177.5945011167,319.136008035617
16492.189300426,349.108218155376
17922.671244578,407.006311880272
19476.2832801254,492.669323888294
21163.8898268972,595.616078327321
22999.9767779986,701.83209389715
24991.7870799824,757.112387755245
27161.0495725066,776.330802416768
