320.6848,0.000391844351146097
481.0272,0.00110676563760294
641.3696,0.00241761993010532
801.712,0.0122351906067663
962.0544,0.014685348069078
1122.3968,0.0210750449533334
1282.7392,0.089455354067368
1443.0816,0.0649813777306602
1603.424,0.0899479357858017
1763.7664,0.159284527649438
1924.1088,0.177760487832792
2084.4512,0.231538656124064
2405.136,0.289530405783429
2565.4784,0.320645791489588
2725.8208,0.374170765363018
2886.1632,0.387145374552657
3206.848,0.541905384435352
3367.1904,0.380977375782162
3687.8752,0.585563310418415
3848.2176,0.559519157778546
4168.9024,0.733096585972546
4489.5872,0.783536538347193
4810.272,0.886444551476756
5291.2992,0.898904792826048
5611.984,1.05405635256994
6093.0112,1.55564449342294
6574.0384,2.08632531452494
7055.0656,1.79098840402636
7536.0928,2.07081163655439
8177.4624,3.44964137643642
8658.4896,3.42896895687337
9460.2016,4.53064901463255
10101.5712,4.58733421349647
10903.2832,5.86087869759866
11704.9952,6.31069414150664
12506.7072,7.61664451467678
13468.7616,7.90458223192104
14430.816,8.79670911922482
15553.2128,9.47551256759417
16835.952,9.70867913860976
17958.3488,9.85492949796132
19401.4304,10.6507171458706
20844.512,11.4650580397071
22447.936,11.9887746975887
24051.36,13.6032731927001
25815.1264,13.3204518802599
27739.2352,21.9297572012987
29823.6864,16.6015349615343
32068.48,39.309812125058
34473.616,31.0685069909676
37199.4368,48.2659099956719
39925.2576,60.2276092135917
42971.7632,59.1273085342564
46178.6112,79.8132754287992
49545.8016,86.2170016320164
53233.6768,97.8226971750423
57242.2368,120.1328973454
61571.4816,110.705110682036
66061.0688,126.217565343149
71031.6832,135.505543062768
76322.9824,141.814347874003
82095.3088,151.737220242246
88188.32,151.319913374386
94762.3584,160.690271598084
101977.7664,149.749200154508
109513.8592,165.271306684543
117691.3216,169.125329341503
126510.1536,197.923019917436
135970.3552,212.404113310975
146071.9264,186.210316468148
157135.552,191.81135664968
168840.5472,206.229455405695
181347.2544,208.557178273757
194976.3584,238.776611865303
209567.5168,242.312015336307
225281.072,236.745363796229
241956.6816,238.009166050141
260075.3728,233.997279702531
279476.8032,240.782314466473
300481.6576,238.705254587943
322929.5936,239.567255537523
346980.9536,237.576092153287
372956.4224,253.721754482099
400695.6576,253.796033989021
