319.7532,26.9192212719936
479.6298,37.8495346491467
639.5064,45.1005820353503
799.383,49.6774340638231
959.2596,54.5595320846075
1119.1362,57.9722863612641
1279.0128,60.4667538673722
1438.8894,68.6830215935746
1598.766,74.5699342630843
1758.6426,80.9705865301272
1918.5192,89.6009910234456
2078.3958,96.0589111436368
2398.149,111.394157424408
2558.0256,118.326604809966
2717.9022,128.37514912923
2877.7788,132.467543722652
3197.532,152.600024446291
3357.4086,166.244430329639
3677.1618,184.531589764112
3837.0384,194.724878883132
4156.7916,216.599423572579
4476.5448,236.580069256845
4796.298,264.790549795845
5275.9278,299.288645414184
5595.681,313.012546444857
6075.3108,363.679299650439
6554.9406,411.449497293816
7034.5704,445.573889589327
7514.2002,490.168152619165
8153.7066,536.940101987194
8633.3364,594.114241103759
9432.7194,665.703107909604
10072.2258,712.593053256212
10871.6088,793.411839427675
11670.9918,870.694464978034
12470.3748,903.052226934943
13429.6344,1031.05873639424
14388.894,1113.77691170035
15508.0302,1230.7347632543
16787.043,1366.63195227772
17906.1792,1444.45793003162
19345.0686,1565.45673256093
20783.958,1718.64667429921
22382.724,1796.9201584876
23981.49,2029.57740148007
25740.1326,2166.28442223572
27658.6518,2382.29144832586
29737.0476,2515.57241252159
31975.32,2728.61892277619
34373.469,2884.64530334709
37091.3712,3153.86399885045
39809.2734,3453.24237034918
42846.9288,3599.09541855638
46044.4608,3917.1451843635
49401.8694,4155.63949070358
53079.0312,4366.71873004367
57075.9462,4593.69749950001
61392.6144,5253.32401199411
65869.1592,5243.75982836982
70825.3338,5679.50898348334
76101.2616,5910.10756853866
81856.8192,6045.31179754981
87932.13,6703.43683473418
94487.0706,6493.59020021703
101681.5176,6671.52646811085
109195.7178,6937.04601121273
117349.4244,7131.4556712885
126142.6374,6395.6952835794
135575.3568,6355.24693772338
145647.5826,6869.15041307528
156679.068,6748.37552864879
168350.0598,6830.78901375026
180820.4346,6885.16794224175
194409.9456,6460.2177462793
208958.7162,6525.1747179707
224626.623,6800.9611725767
241253.7894,6792.37461521132
259319.8452,6761.57460184544
278664.9138,6942.19303884637
299608.7484,6806.88551019049
321991.4724,7132.39944048739
345972.9624,7385.58046793974
371872.9716,7132.80891566888
399531.6234,7011.76439632843
